t,receiver,sender,msg_intact,range,t_meas,t_tx_payload,packet_age,sender_x_hat,sender_y_hat,sender_z_hat,sender_Pxx,sender_Pyy,sender_Pzz,receiver_x_hat,receiver_y_hat,receiver_z_hat,receiver_traceP_pos,nu
130.99999999999514,A03,A01,1,146.68272332643355,125.99776347773447,125.89999999999542,0.09776347773905059,-119.15814001316748,-1.0116754822947864,69.0,0.3458634925404402,0.9863162372217321,8.053994956985469e-07,14.637749582743945,51.00258937461357,69.0,0.9968165566604508,nan
136.1666666666615,A03,A02,1,51.692402824136515,131.1677635740655,131.13333333332847,0.03443024073703782,26.5788057445975,-0.19256612625316497,69.0,0.4707762511621758,0.5188291098767281,8.053994956985469e-07,13.155958223769884,50.79949528103493,69.0,0.9763724923869957,nan
136.1666666666615,A04,A02,1,57.53457031684256,131.17185604444106,131.13333333332847,0.03852271111259142,26.5788057445975,-0.19256612625316497,69.0,0.4707762511621758,0.5188291098767281,8.053994956985469e-07,-11.244462614248619,-47.59406757566557,69.0,1.0254822541212911,nan
136.23333333332818,A01,A02,1,144.28129429433028,131.2295463770288,131.13333333332847,0.09621304370034522,26.5788057445975,-0.19256612625316497,69.0,0.4707762511621758,0.5188291098767281,8.053994956985469e-07,-120.63784272199459,-0.8784595956929192,69.0,1.4407671449803519,nan
141.39999999999455,A02,A03,1,51.869580031365835,136.4012733519816,136.3666666666615,0.03460668532008526,13.110384035655764,50.80322978250202,69.0,0.610808720707511,0.36893017871531786,8.053994956985469e-07,20.414522475446468,-0.1339980090108772,69.0,1.0543911920448699,nan
141.43333333332788,A04,A03,1,101.18797189606282,136.43415554564564,136.3666666666615,0.06748887898413614,13.110384035655764,50.80322978250202,69.0,0.610808720707511,0.36893017871531786,8.053994956985469e-07,-13.904714343076106,-47.5448993511594,69.0,1.046453296265034,nan
141.4666666666612,A01,A03,1,143.34075831264593,136.46215063925953,136.3666666666615,0.0954839725980321,13.110384035655764,50.80322978250202,69.0,0.610808720707511,0.36893017871531786,8.053994956985469e-07,-121.69238575115388,-0.8876500952588244,69.0,1.4254776643175882,nan
146.66666666666092,A02,A04,1,60.781738869081956,141.67372134312305,141.63333333332787,0.04038800979517987,-13.990373297429961,-47.548537983330654,69.0,0.5951016807840122,0.45471921210417315,8.053994956985469e-07,17.683636759487346,0.3998510613357118,69.0,1.01919495784642,nan
146.69999999999425,A01,A04,1,116.22436637120016,141.7107916180359,141.63333333332787,0.07745828470802962,-13.990373297429961,-47.548537983330654,69.0,0.5951016807840122,0.45471921210417315,8.053994956985469e-07,-122.4796165999553,-1.1483652913080014,69.0,1.3585293392117428,nan
146.69999999999425,A03,A04,1,102.7913485668368,141.7017891692633,141.63333333332787,0.06845583593542415,-13.990373297429961,-47.548537983330654,69.0,0.5951016807840122,0.45471921210417315,8.053994956985469e-07,10.108669105479073,51.062661214054394,69.0,1.072329638124809,nan
151.96666666666061,A04,A01,1,117.65624584371345,146.97850065143538,146.89999999999424,0.07850065144114637,-122.51331824346796,-1.151024595465825,69.0,0.34888775111669584,1.013007708106867,8.053994956985469e-07,-18.668504587960367,-47.822255705021604,69.0,1.0741651853247314,nan
151.99999999999395,A02,A01,1,142.13486066493368,146.99471742923623,146.89999999999424,0.09471742924199589,-122.51331824346796,-1.151024595465825,69.0,0.34888775111669584,1.013007708106867,8.053994956985469e-07,14.976485612854109,0.30371347809672006,69.0,0.9948384360141311,nan
